destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_fwd_bytes,total_backward_bytes,flow_bytes_per_second,flow_packets_per_second,syn_flag_count,ack_flag_count,fwd_iat_mean,bwd_iat_mean,is_attack
49221.0,21.0,1.0,1.0,6.0,6.0,571428.5714,95238.09524,0.0,1.0,0.0,0.0,0
53.0,61040.0,2.0,2.0,114.0,492.0,9927.916121,65.53079948,0.0,0.0,3.0,3.0,0
53.0,94170.0,2.0,2.0,70.0,264.0,3546.777105,42.47637252,0.0,0.0,4.0,4.0,0
443.0,63580234.0,12.0,12.0,1037.0,7741.0,138.0617756,0.377475805,0.0,0.0,12504.36364,5777963.0,0
49220.0,20.0,1.0,1.0,6.0,6.0,600000.0,100000.0,0.0,1.0,0.0,0.0,0
443.0,115486706.0,22.0,18.0,691.0,5208.0,51.0794723,0.346360212,0.0,0.0,5499366.952,6511379.235,0
80.0,118436851.0,24.0,18.0,2185.0,3980.0,52.05305568,0.354619357,0.0,0.0,5149428.304,6645643.647,0
443.0,114916766.0,31.0,35.0,1981.0,31408.0,290.5494225,0.574328728,0.0,0.0,3829788.2,3379217.118,0
123.0,65036650.0,2.0,2.0,96.0,96.0,2.952181578,0.061503783,0.0,0.0,65000000.0,65000000.0,0
53.0,181135.0,1.0,1.0,42.0,130.0,949.5680018,11.04148839,0.0,0.0,0.0,0.0,0
53.0,201381.0,1.0,1.0,49.0,150.0,988.1766403,9.931423521,0.0,0.0,0.0,0.0,0
53.0,416.0,1.0,1.0,51.0,112.0,391826.9231,4807.692308,0.0,0.0,0.0,0.0,0
53.0,181595.0,2.0,2.0,62.0,238.0,1652.027864,22.02703819,0.0,0.0,3.0,4.0,0
53.0,244843.0,1.0,1.0,47.0,190.0,967.967228,8.168499814,0.0,0.0,0.0,0.0,0
53.0,86404925.0,3.0,3.0,144.0,360.0,5.833000839,0.069440486,0.0,0.0,43200000.0,43100000.0,0
53.0,73930.0,1.0,1.0,41.0,171.0,2867.577438,27.05261734,0.0,0.0,0.0,0.0,0
53.0,204598.0,1.0,1.0,47.0,148.0,953.0884955,9.77526662,0.0,0.0,0.0,0.0,0
53.0,241318.0,1.0,1.0,49.0,192.0,998.6822367,8.287819392,0.0,0.0,0.0,0.0,0
53.0,259509.0,1.0,1.0,42.0,172.0,824.6342131,7.706861804,0.0,0.0,0.0,0.0,0
53.0,260610.0,2.0,2.0,62.0,206.0,1028.356548,15.3486052,0.0,0.0,1.0,3.0,0
53.0,202.0,2.0,2.0,70.0,166.0,1168316.832,19801.9802,0.0,0.0,3.0,48.0,0
53.0,242469.0,2.0,2.0,76.0,246.0,1328.004817,16.49695425,0.0,0.0,1.0,4.0,0
53.0,248.0,2.0,2.0,70.0,264.0,1346774.194,16129.03226,0.0,0.0,1.0,1.0,0
53.0,245973.0,2.0,2.0,72.0,242.0,1276.562875,16.26194745,0.0,0.0,2.0,48.0,0
53.0,201851.0,2.0,2.0,76.0,278.0,1753.768869,19.81659739,0.0,0.0,3.0,48.0,0
53.0,105723.0,2.0,2.0,60.0,236.0,2799.769208,37.83471903,0.0,0.0,47.0,4.0,0
53.0,74401.0,2.0,2.0,60.0,320.0,5107.458233,53.76271824,0.0,0.0,1.0,48.0,0
53.0,168.0,2.0,2.0,70.0,166.0,1404761.905,23809.52381,0.0,0.0,3.0,47.0,0
53.0,205026.0,2.0,2.0,72.0,274.0,1687.590842,19.50972072,0.0,0.0,3.0,4.0,0
135.0,55.0,1.0,3.0,6.0,18.0,436363.6364,72727.27273,0.0,1.0,0.0,2.5,0
49671.0,39.0,1.0,3.0,6.0,18.0,615384.6154,102564.1026,0.0,1.0,0.0,2.0,0
443.0,115459142.0,53.0,75.0,862.0,124227.0,1083.404898,1.10861728,0.0,0.0,2220368.115,1497960.0,0
443.0,116670516.0,72.0,153.0,2505.0,268291.0,2321.031991,1.928507799,0.0,0.0,1643246.704,736547.7237,0
443.0,116532724.0,51.0,54.0,1337.0,64045.0,561.0612861,0.90103446,0.0,0.0,2330654.48,2109756.528,0
443.0,116532622.0,37.0,45.0,1775.0,57609.0,509.5912113,0.703665622,0.0,0.0,3237017.278,2541297.432,0
443.0,116168094.0,36.0,37.0,1124.0,43262.0,382.084258,0.628399739,0.0,0.0,3319088.4,3080749.222,0
443.0,116532895.0,34.0,33.0,1337.0,33347.0,297.6326985,0.574944954,0.0,0.0,3531299.848,3495276.375,0
443.0,116168209.0,72.0,83.0,1116.0,124222.0,1078.93546,1.334272098,0.0,0.0,1636171.958,1357991.11,0
443.0,116533043.0,204.0,306.0,1738.0,521711.0,4491.850436,4.376441109,0.0,0.0,574054.399,366613.3672,0
443.0,116168334.0,58.0,65.0,1120.0,94838.0,826.0254468,1.058808332,0.0,0.0,2038040.947,1736422.703,0
443.0,116533121.0,83.0,188.0,1739.0,341633.0,2946.561433,2.325519111,0.0,0.0,1421135.622,597952.2834,0
443.0,117460888.0,42.0,48.0,3733.0,49425.0,452.5591531,0.766212494,0.0,0.0,2864899.707,2382999.872,0
443.0,117460228.0,38.0,44.0,3732.0,46693.0,429.2942459,0.69810864,0.0,0.0,3174600.757,2604653.674,0
443.0,117460360.0,41.0,45.0,4075.0,45424.0,421.4102528,0.732161897,0.0,0.0,2936509.0,2545463.273,0
443.0,117461261.0,35.0,41.0,3389.0,39240.0,362.9196523,0.64702183,0.0,0.0,3454742.971,2800025.0,0
443.0,117461244.0,47.0,48.0,3731.0,50564.0,462.23757,0.808777404,0.0,0.0,2553505.304,2382998.447,0
443.0,117671968.0,62.0,72.0,4854.0,96187.0,858.6666962,1.138758893,0.0,0.0,1929048.656,1580890.901,0
53.0,537.0,1.0,1.0,52.0,113.0,307262.5698,3724.394786,0.0,0.0,0.0,0.0,0
53.0,480.0,1.0,1.0,52.0,113.0,343750.0,4166.666667,0.0,0.0,0.0,0.0,0
53.0,85995084.0,2.0,2.0,94.0,152.0,2.860628638,0.046514287,0.0,0.0,85900000.0,85900000.0,0
53.0,252.0,2.0,2.0,60.0,320.0,1507936.508,15873.01587,0.0,0.0,1.0,2.0,0
53.0,200.0,2.0,2.0,72.0,274.0,1730000.0,20000.0,0.0,0.0,4.0,48.0,0
53.0,181.0,2.0,2.0,76.0,278.0,1955801.105,22099.44751,0.0,0.0,4.0,48.0,0
49497.0,74.0,1.0,2.0,6.0,12.0,243243.2432,40540.54054,0.0,1.0,0.0,49.0,0
53.0,210.0,2.0,2.0,76.0,172.0,1180952.381,19047.61905,0.0,0.0,3.0,48.0,0
53.0,206.0,2.0,2.0,60.0,236.0,1436893.204,19417.47573,0.0,0.0,4.0,48.0,0
53.0,59540.0,2.0,2.0,76.0,196.0,4568.357407,67.18172657,0.0,0.0,1.0,3.0,0
49486.0,53.0,1.0,2.0,6.0,12.0,339622.6415,56603.77358,0.0,1.0,0.0,1.0,0
443.0,79364.0,8.0,5.0,431.0,3517.0,49745.47654,163.8022277,0.0,0.0,11337.71429,9384.0,0
443.0,5628278.0,7.0,4.0,635.0,168.0,142.6724124,1.954416608,0.0,0.0,938046.3333,155532.6667,0
443.0,5628438.0,7.0,4.0,635.0,168.0,142.6683567,1.95436105,0.0,0.0,938073.0,115956.3333,0
443.0,115770788.0,20.0,17.0,1153.0,1075.0,19.24492386,0.31959703,0.0,0.0,6093199.368,6926981.0,0
443.0,115770904.0,21.0,19.0,1143.0,4509.0,48.82055685,0.345509956,0.0,0.0,5788545.2,6157335.278,0
443.0,116772833.0,50.0,47.0,703.0,45329.0,394.201278,0.830672662,0.0,0.0,2383119.041,2421023.804,0
80.0,117225763.0,18.0,15.0,870.0,1492.0,20.14915441,0.281508085,0.0,0.0,6895633.118,7986510.571,0
443.0,118227092.0,26.0,24.0,1313.0,10842.0,102.8106147,0.42291491,0.0,0.0,4729083.68,4916158.435,0
443.0,118771711.0,41.0,49.0,2617.0,58135.0,511.5022718,0.757756197,0.0,0.0,2969292.775,2365664.563,0
80.0,119794895.0,25.0,19.0,2610.0,4476.0,59.15110156,0.367294449,0.0,0.0,4989925.583,6652583.167,0
53.0,46138.0,1.0,1.0,41.0,133.0,3771.294811,43.34821622,0.0,0.0,0.0,0.0,0
443.0,117575218.0,17.0,15.0,2607.0,6682.0,79.00474401,0.272166197,0.0,0.0,7348451.125,8395743.214,0
443.0,118461497.0,63.0,84.0,2286.0,106964.0,922.2405825,1.240909525,0.0,0.0,1910669.306,1426694.084,0
53.0,87357118.0,2.0,2.0,88.0,244.0,3.800491678,0.045789056,0.0,0.0,87300000.0,87100000.0,0
53.0,396.0,1.0,1.0,51.0,112.0,411616.1616,5050.505051,0.0,0.0,0.0,0.0,0
53.0,236226.0,1.0,1.0,47.0,145.0,812.7809809,8.466468551,0.0,0.0,0.0,0.0,0
53.0,99629.0,1.0,1.0,48.0,100.0,1485.511247,20.07447631,0.0,0.0,0.0,0.0,0
53.0,82443509.0,2.0,2.0,90.0,222.0,3.784409516,0.048518071,0.0,0.0,82400000.0,82300000.0,0
53.0,79530.0,1.0,1.0,56.0,84.0,1760.342009,25.14774299,0.0,0.0,0.0,0.0,0
53.0,200.0,2.0,2.0,84.0,204.0,1440000.0,20000.0,0.0,0.0,3.0,48.0,0
53.0,46747.0,2.0,2.0,60.0,244.0,6503.091107,85.56698826,0.0,0.0,3.0,192.0,0
53.0,99625.0,2.0,2.0,74.0,154.0,2288.582183,40.15056462,0.0,0.0,3.0,4.0,0
53.0,100027.0,2.0,2.0,74.0,178.0,2519.319784,39.98920292,0.0,0.0,10.0,4.0,0
53.0,190.0,2.0,2.0,78.0,204.0,1484210.526,21052.63158,0.0,0.0,1.0,1.0,0
53.0,236629.0,2.0,2.0,72.0,268.0,1436.8484,16.90409882,0.0,0.0,3.0,4.0,0
53.0,201.0,2.0,2.0,68.0,158.0,1124378.109,19900.49751,0.0,0.0,3.0,49.0,0
53.0,192.0,2.0,2.0,78.0,180.0,1343750.0,20833.33333,0.0,0.0,3.0,49.0,0
53.0,188.0,2.0,2.0,60.0,236.0,1574468.085,21276.59574,0.0,0.0,4.0,49.0,0
53.0,250323.0,2.0,2.0,72.0,236.0,1230.41031,15.97935467,0.0,0.0,1.0,3.0,0
53.0,79933.0,2.0,2.0,68.0,182.0,3127.619381,50.0419101,0.0,0.0,1.0,4.0,0
443.0,67062660.0,350.0,298.0,30785.0,499706.0,7910.378145,9.662605092,0.0,0.0,8308.2149,225722.6162,0
53.0,199.0,2.0,2.0,84.0,228.0,1567839.196,20100.50251,0.0,0.0,1.0,2.0,0
36807.0,328.0,5.0,3.0,407.0,18.0,1295731.707,24390.2439,1.0,1.0,82.0,118.5,0
443.0,54823.0,4.0,1.0,517.0,0.0,9430.348576,91.20259745,0.0,0.0,18274.33333,0.0,0
59459.0,5825.0,3.0,1.0,168.0,6.0,29871.24464,686.695279,0.0,1.0,2912.5,0.0,0
443.0,55071.0,4.0,1.0,517.0,0.0,9387.881099,90.79188684,0.0,0.0,18357.0,0.0,0
443.0,69275.0,4.0,1.0,517.0,0.0,7463.009744,72.17610971,0.0,0.0,23091.66667,0.0,0
41932.0,18516.0,3.0,1.0,168.0,6.0,9397.27803,216.02938,0.0,1.0,9258.0,0.0,0
41931.0,32955.0,3.0,1.0,168.0,6.0,5279.927173,121.3776362,0.0,1.0,16477.5,0.0,0
443.0,115803017.0,25.0,21.0,711.0,9525.0,88.39147947,0.397226266,0.0,0.0,4825125.708,5534749.95,0
443.0,115860020.0,31.0,30.0,1889.0,20022.0,189.116142,0.526497406,0.0,0.0,3862000.667,3819044.448,0
443.0,115228784.0,21.0,18.0,977.0,5014.0,51.9922175,0.338457099,0.0,0.0,5761439.2,6511521.706,0
443.0,115286242.0,21.0,17.0,1471.0,1748.0,27.92180527,0.329614352,0.0,0.0,5764312.1,6914066.625,0
443.0,115466299.0,22.0,21.0,1223.0,5679.0,59.77501712,0.372403033,0.0,0.0,5498395.19,5535477.55,0
443.0,115637869.0,21.0,16.0,1507.0,636.0,18.53199145,0.319964388,0.0,0.0,5781893.45,7438993.733,0
443.0,115641264.0,23.0,19.0,1640.0,6081.0,66.76682469,0.363192156,0.0,0.0,5256421.091,6224228.222,0
443.0,116247774.0,24.0,21.0,3050.0,4187.0,62.25495552,0.387104187,0.0,0.0,5054251.043,5583804.5,0
443.0,116038419.0,21.0,19.0,709.0,4869.0,48.0702861,0.344713418,0.0,0.0,5801920.95,6148150.0,0
443.0,116423292.0,42.0,38.0,4940.0,25214.0,259.0031555,0.687147723,0.0,0.0,2839592.488,3023877.378,0
443.0,116047541.0,20.0,16.0,1961.0,594.0,22.01683877,0.310217689,0.0,0.0,6107765.316,7374108.667,0
443.0,116047757.0,20.0,16.0,1240.0,714.0,16.83789545,0.310217112,0.0,0.0,6107776.684,7374102.667,0
443.0,116047605.0,20.0,16.0,1961.0,594.0,22.01682663,0.310217518,0.0,0.0,6107768.684,7374108.667,0
443.0,117517422.0,26.0,24.0,1642.0,10814.0,105.9927948,0.42546883,0.0,0.0,4700696.88,4900606.0,0
53.0,49589.0,1.0,1.0,53.0,113.0,3347.516586,40.33152514,0.0,0.0,0.0,0.0,0
53.0,100992.0,1.0,1.0,56.0,109.0,1633.792776,19.8035488,0.0,0.0,0.0,0.0,0
53.0,103723.0,1.0,1.0,56.0,97.0,1475.082672,19.28212643,0.0,0.0,0.0,0.0,0
53.0,159.0,2.0,2.0,84.0,228.0,1962264.151,25157.2327,0.0,0.0,1.0,1.0,0
53.0,172.0,2.0,2.0,62.0,118.0,1046511.628,23255.81395,0.0,0.0,1.0,1.0,0
53.0,177.0,2.0,2.0,84.0,204.0,1627118.644,22598.87006,0.0,0.0,3.0,48.0,0
53.0,185.0,2.0,2.0,82.0,182.0,1427027.027,21621.62162,0.0,0.0,1.0,1.0,0
53.0,200.0,2.0,2.0,82.0,254.0,1680000.0,20000.0,0.0,0.0,3.0,48.0,0
53.0,49959.0,2.0,2.0,84.0,160.0,4884.004884,80.06565384,0.0,0.0,1.0,3.0,0
53.0,101426.0,2.0,2.0,90.0,196.0,2819.789797,39.43761955,0.0,0.0,1.0,3.0,0
53.0,199.0,2.0,2.0,82.0,254.0,1688442.211,20100.50251,0.0,0.0,3.0,49.0,0
53.0,160.0,2.0,2.0,62.0,94.0,975000.0,25000.0,0.0,0.0,4.0,1.0,0
53.0,216.0,2.0,2.0,90.0,172.0,1212962.963,18518.51852,0.0,0.0,3.0,87.0,0
53.0,192.0,2.0,2.0,76.0,180.0,1333333.333,20833.33333,0.0,0.0,188.0,1.0,0
53.0,182.0,2.0,2.0,76.0,204.0,1538461.538,21978.02198,0.0,0.0,0.0,1.0,0
53.0,206.0,2.0,2.0,84.0,192.0,1339805.825,19417.47573,0.0,0.0,48.0,49.0,0
53.0,154.0,2.0,2.0,64.0,96.0,1038961.039,25974.02597,0.0,0.0,4.0,49.0,0
53.0,199.0,2.0,2.0,84.0,204.0,1447236.181,20100.50251,0.0,0.0,49.0,47.0,0
53.0,104090.0,2.0,2.0,90.0,172.0,2517.052551,38.42828322,0.0,0.0,3.0,3.0,0
53.0,193.0,2.0,2.0,64.0,120.0,953367.8756,20725.3886,0.0,0.0,1.0,1.0,0
443.0,2.0,2.0,0.0,12.0,0.0,6000000.0,1000000.0,0.0,0.0,2.0,0.0,0
53.0,174.0,2.0,2.0,62.0,94.0,896551.7241,22988.50575,0.0,0.0,3.0,48.0,0
53.0,282.0,2.0,2.0,64.0,96.0,567375.8865,14184.39716,0.0,0.0,89.0,1.0,0
443.0,6006553.0,7.0,4.0,635.0,168.0,133.6873245,1.831333212,0.0,0.0,1001092.167,38230.0,0
443.0,115585542.0,81.0,137.0,1513.0,174562.0,1523.33066,1.886049035,0.0,0.0,1444819.275,815334.0074,0
53.0,49400.0,1.0,1.0,44.0,72.0,2348.178138,40.48582996,0.0,0.0,0.0,0.0,0
53.0,49049.0,1.0,1.0,44.0,60.0,2120.328651,40.77555098,0.0,0.0,0.0,0.0,0
53.0,49462.0,2.0,2.0,66.0,98.0,3315.676681,80.87016295,0.0,0.0,2.0,78.0,0
53.0,49812.0,2.0,2.0,66.0,122.0,3774.190958,80.30193528,0.0,0.0,172.0,48.0,0
443.0,67453187.0,17.0,21.0,10713.0,7576.0,271.1361881,0.563353663,0.0,0.0,313656.4375,3371522.85,0
123.0,68043403.0,2.0,2.0,96.0,96.0,2.821728361,0.058786008,0.0,0.0,68000000.0,68000000.0,0
53.0,124867.0,1.0,1.0,56.0,121.0,1417.508229,16.01704213,0.0,0.0,0.0,0.0,0
53.0,125292.0,2.0,2.0,90.0,220.0,2474.220222,31.92542221,0.0,0.0,4.0,3.0,0
59456.0,4.0,3.0,0.0,31.0,0.0,7750000.0,750000.0,0.0,1.0,2.0,0.0,0
59455.0,4.0,3.0,0.0,31.0,0.0,7750000.0,750000.0,0.0,1.0,2.0,0.0,0
123.0,67016211.0,2.0,2.0,96.0,96.0,2.864978445,0.059687051,0.0,0.0,67000000.0,67000000.0,0
59180.0,9.0,1.0,1.0,6.0,6.0,1333333.333,222222.2222,0.0,1.0,0.0,0.0,0
443.0,4.0,2.0,0.0,12.0,0.0,3000000.0,500000.0,0.0,0.0,4.0,0.0,0
443.0,1.0,2.0,0.0,12.0,0.0,12000000.0,2000000.0,0.0,0.0,1.0,0.0,0
123.0,66065973.0,2.0,2.0,96.0,96.0,2.906185912,0.06054554,0.0,0.0,66000000.0,66000000.0,0
49290.0,17.0,1.0,1.0,6.0,6.0,705882.3529,117647.0588,0.0,1.0,0.0,0.0,0
123.0,67028888.0,2.0,2.0,96.0,96.0,2.864436599,0.059675762,0.0,0.0,67000000.0,67000000.0,0
41939.0,3.0,2.0,0.0,0.0,0.0,0.0,666666.6667,0.0,1.0,3.0,0.0,0
443.0,5207060.0,6.0,2.0,135.0,92.0,43.59465802,1.536375613,1.0,1.0,1041412.0,237981.0,0
80.0,100157748.0,13.0,14.0,914.0,15784.0,166.7170073,0.269574751,0.0,0.0,8346479.0,251231.5385,0
53.0,197958.0,1.0,1.0,58.0,128.0,939.5932471,10.10315319,0.0,0.0,0.0,0.0,0
53.0,198389.0,2.0,2.0,94.0,234.0,1653.317472,20.1624082,0.0,0.0,3.0,4.0,0
59198.0,17.0,1.0,1.0,6.0,6.0,705882.3529,117647.0588,0.0,1.0,0.0,0.0,0
80.0,110807938.0,8.0,5.0,6428.0,654.0,63.91238866,0.117320115,0.0,0.0,15800000.0,32061.0,0
123.0,69023024.0,2.0,2.0,96.0,96.0,2.781680501,0.057951677,0.0,0.0,69000000.0,69000000.0,0
123.0,66016493.0,2.0,2.0,96.0,96.0,2.908364127,0.060590919,0.0,0.0,66000000.0,66000000.0,0
123.0,67022348.0,2.0,2.0,96.0,96.0,2.864716109,0.059681586,0.0,0.0,67000000.0,67000000.0,0
123.0,67016112.0,2.0,2.0,96.0,96.0,2.864982678,0.059687139,0.0,0.0,67000000.0,67000000.0,0
465.0,1824870.0,16.0,24.0,1380.0,4574.0,3262.698165,21.9193696,0.0,0.0,118406.6,77227.47826,0
138.0,24.0,12.0,0.0,2820.0,0.0,118000000.0,500000.0,0.0,0.0,2.181818182,0.0,0
53.0,75773219.0,2.0,2.0,90.0,221.0,4.104352489,0.0527891,0.0,0.0,75700000.0,75700000.0,0
53.0,98857.0,2.0,2.0,64.0,204.0,2710.986577,40.46248622,0.0,0.0,4.0,3.0,0
1186.0,4.0,2.0,0.0,12.0,0.0,3000000.0,500000.0,0.0,1.0,4.0,0.0,0
465.0,166.0,3.0,0.0,49.0,0.0,295180.7229,18072.28916,0.0,1.0,83.0,0.0,0
49187.0,3.0,2.0,0.0,0.0,0.0,0.0,666666.6667,0.0,1.0,3.0,0.0,0
49187.0,204.0,1.0,1.0,0.0,0.0,0.0,9803.921569,0.0,1.0,0.0,0.0,0
49191.0,58.0,1.0,1.0,0.0,0.0,0.0,34482.75862,0.0,1.0,0.0,0.0,0
49189.0,4.0,2.0,0.0,37.0,0.0,9250000.0,500000.0,1.0,1.0,4.0,0.0,0
80.0,24.0,2.0,0.0,12.0,0.0,500000.0,83333.33333,0.0,1.0,24.0,0.0,0
49194.0,3.0,2.0,0.0,37.0,0.0,12300000.0,666666.6667,1.0,1.0,3.0,0.0,0
49185.0,48.0,2.0,0.0,37.0,0.0,770833.3333,41666.66667,1.0,1.0,48.0,0.0,0
49193.0,44.0,3.0,0.0,37.0,0.0,840909.0909,68181.81818,0.0,1.0,22.0,0.0,0
49183.0,100.0,2.0,1.0,0.0,0.0,0.0,30000.0,0.0,1.0,48.0,0.0,0
49190.0,32.0,2.0,1.0,0.0,0.0,0.0,93750.0,0.0,1.0,3.0,0.0,0
49184.0,48.0,2.0,0.0,37.0,0.0,770833.3333,41666.66667,1.0,1.0,48.0,0.0,0
49179.0,105.0,2.0,1.0,0.0,0.0,0.0,28571.42857,0.0,1.0,49.0,0.0,0
49175.0,4.0,2.0,0.0,37.0,0.0,9250000.0,500000.0,1.0,1.0,4.0,0.0,0
49186.0,89.0,2.0,1.0,0.0,0.0,0.0,33707.86517,0.0,1.0,3.0,0.0,0
49178.0,58.0,2.0,1.0,0.0,0.0,0.0,51724.13793,0.0,1.0,4.0,0.0,0
49167.0,1.0,2.0,0.0,12.0,0.0,12000000.0,2000000.0,0.0,1.0,1.0,0.0,0
49173.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,1.0,3.0,0.0,0
49172.0,4.0,1.0,1.0,6.0,6.0,3000000.0,500000.0,0.0,1.0,0.0,0.0,0
49171.0,76.0,1.0,1.0,6.0,6.0,157894.7368,26315.78947,0.0,1.0,0.0,0.0,0
49170.0,79.0,1.0,1.0,6.0,6.0,151898.7342,25316.4557,0.0,1.0,0.0,0.0,0
49177.0,60.0,1.0,1.0,6.0,6.0,200000.0,33333.33333,0.0,1.0,0.0,0.0,0
443.0,71463.0,3.0,2.0,18.0,0.0,251.8785945,69.96627625,0.0,0.0,163.0,71351.0,0
49185.0,71816.0,2.0,3.0,0.0,18.0,250.6405258,69.62236827,0.0,1.0,71816.0,25.0,0
443.0,72357.0,2.0,1.0,12.0,0.0,165.8443551,41.46108877,0.0,0.0,2.0,0.0,0
443.0,74563.0,2.0,1.0,12.0,0.0,160.9377305,40.23443263,0.0,0.0,3.0,0.0,0
443.0,35056.0,4.0,1.0,18.0,0.0,513.4641716,142.6289366,0.0,1.0,11685.33333,0.0,0
49176.0,52.0,1.0,1.0,0.0,0.0,0.0,38461.53846,0.0,1.0,0.0,0.0,0
443.0,89701.0,2.0,1.0,12.0,6.0,200.6666592,33.44444321,0.0,1.0,6.0,0.0,0
49174.0,83.0,1.0,1.0,0.0,0.0,0.0,24096.38554,0.0,1.0,0.0,0.0,0
49181.0,83.0,1.0,1.0,0.0,0.0,0.0,24096.38554,0.0,1.0,0.0,0.0,0
49182.0,49.0,2.0,1.0,37.0,6.0,877551.0204,61224.4898,1.0,1.0,3.0,0.0,0
49172.0,89484.0,2.0,1.0,12.0,6.0,201.1532788,33.52554647,0.0,1.0,89484.0,0.0,0
443.0,89547.0,2.0,1.0,12.0,6.0,201.0117592,33.50195986,0.0,1.0,3.0,0.0,0
49191.0,35835.0,2.0,1.0,0.0,0.0,0.0,83.71703642,0.0,1.0,35835.0,0.0,0
49177.0,89647.0,2.0,1.0,12.0,6.0,200.7875333,33.46458889,0.0,1.0,89647.0,0.0,0
49171.0,89477.0,2.0,1.0,12.0,6.0,201.1690155,33.52816925,0.0,1.0,89477.0,0.0,0
49188.0,217.0,1.0,1.0,0.0,0.0,0.0,9216.589862,0.0,1.0,0.0,0.0,0
49168.0,90.0,1.0,1.0,0.0,0.0,0.0,22222.22222,0.0,1.0,0.0,0.0,0
49170.0,89517.0,2.0,1.0,12.0,6.0,201.0791246,33.51318744,0.0,1.0,89517.0,0.0,0
443.0,27446.0,2.0,1.0,0.0,0.0,0.0,109.3055454,0.0,1.0,1.0,0.0,0
443.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,0.0,3.0,0.0,0
123.0,66016222.0,2.0,2.0,96.0,96.0,2.908376066,0.060591168,0.0,0.0,66000000.0,66000000.0,0
49666.0,50.0,1.0,3.0,6.0,18.0,480000.0,80000.0,0.0,1.0,0.0,2.0,0
80.0,5860507.0,3.0,1.0,0.0,0.0,0.0,0.682534805,0.0,0.0,2930253.5,0.0,0
80.0,15241469.0,3.0,2.0,18.0,0.0,1.180988525,0.328052368,0.0,1.0,7620734.5,10000000.0,0
443.0,60937549.0,19.0,14.0,2363.0,6631.0,147.5937275,0.541538026,0.0,0.0,3385419.389,4680024.077,0
443.0,116420494.0,23.0,22.0,1497.0,9910.0,97.98103073,0.386529884,0.0,0.0,5291840.636,5325068.429,0
80.0,116845768.0,24.0,19.0,2667.0,4776.0,63.69935452,0.368006482,0.0,0.0,5079216.565,6490120.556,0
53.0,46855.0,1.0,1.0,63.0,121.0,3927.008857,42.68487888,0.0,0.0,0.0,0.0,0
53.0,71303.0,1.0,1.0,63.0,187.0,3506.163836,28.04931069,0.0,0.0,0.0,0.0,0
53.0,254.0,2.0,2.0,70.0,264.0,1314960.63,15748.0315,0.0,0.0,1.0,1.0,0
53.0,70558536.0,2.0,2.0,116.0,267.0,5.428117159,0.056690519,0.0,0.0,70300000.0,70500000.0,0
53.0,70892.0,1.0,1.0,56.0,175.0,3258.477684,28.211928,0.0,0.0,0.0,0.0,0
53.0,71406.0,2.0,2.0,90.0,328.0,5853.849817,56.01770159,0.0,0.0,1.0,4.0,0
53.0,195.0,2.0,2.0,70.0,166.0,1210256.41,20512.82051,0.0,0.0,3.0,4.0,0
53.0,148.0,2.0,2.0,70.0,166.0,1594594.595,27027.02703,0.0,0.0,4.0,4.0,0
53.0,71834.0,2.0,2.0,104.0,352.0,6347.968928,55.68393797,0.0,0.0,2.0,4.0,0
53.0,47331.0,2.0,2.0,104.0,220.0,6845.407872,84.5112083,0.0,0.0,4.0,4.0,0
53.0,56251984.0,4.0,4.0,182.0,514.0,12.37289693,0.142217206,0.0,0.0,18700000.0,18700000.0,0
49487.0,82.0,1.0,2.0,6.0,12.0,219512.1951,36585.36585,0.0,1.0,0.0,49.0,0
443.0,60506886.0,14.0,11.0,955.0,1385.0,38.67328423,0.413176114,0.0,0.0,4654375.846,6041026.5,0
443.0,60509614.0,14.0,11.0,958.0,997.0,32.30891541,0.413157486,0.0,0.0,4654585.692,6041289.8,0
443.0,60498509.0,14.0,11.0,954.0,997.0,32.24872864,0.413233324,0.0,0.0,4653731.462,6040068.9,0
443.0,60501490.0,13.0,12.0,969.0,1026.0,32.97439451,0.413212964,0.0,0.0,5041790.833,5491256.182,0
443.0,60504446.0,14.0,11.0,954.0,997.0,32.24556424,0.413192776,0.0,0.0,4654188.154,6040631.9,0
443.0,115945859.0,23.0,23.0,860.0,11508.0,106.6704763,0.396736894,0.0,0.0,5270266.318,5026541.545,0
53.0,132014.0,1.0,1.0,51.0,148.0,1507.41588,15.14990834,0.0,0.0,0.0,0.0,0
53.0,700.0,1.0,1.0,58.0,139.0,281428.5714,2857.142857,0.0,0.0,0.0,0.0,0
53.0,133719.0,1.0,1.0,51.0,213.0,1974.289368,14.95673764,0.0,0.0,0.0,0.0,0
53.0,196.0,2.0,2.0,104.0,220.0,1653061.224,20408.16327,0.0,0.0,49.0,48.0,0
53.0,150.0,2.0,2.0,104.0,220.0,2160000.0,26666.66667,0.0,0.0,3.0,3.0,0
53.0,135056.0,2.0,2.0,80.0,242.0,2384.196185,29.61734392,0.0,0.0,1.0,3.0,0
53.0,217.0,2.0,2.0,104.0,352.0,2101382.488,18433.17972,0.0,0.0,1.0,1.0,0
53.0,212.0,2.0,2.0,104.0,352.0,2150943.396,18867.92453,0.0,0.0,49.0,49.0,0
53.0,210.0,2.0,2.0,104.0,352.0,2171428.571,19047.61905,0.0,0.0,48.0,47.0,0
